post,reaction_count,repost,company,post_time,date_retrived
"Join fellow founders for an intimate + interactive breakfast session filled with inspiring and candid conversations, as we discuss the strategic hows and the whys of scaling for growth!Accelerate your startup to new heights & beyond! 🚀   See you at breakfast?🎟  Get your tickets >> https://bit.ly/3ubp2lk⚡ Powered by Think & Grow🎤 Featured Speakers >> Anthony Sochan & Jonathan Jeffries (JJ) #SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTUPAUS #STARTUPADL",4,0,Southstart,4mo,2022-06-07
"Joining us for _SOUTHSTART 2022 is Co-founder of Teamgage, Noelle Smit 📣Teamgage helps teams improve the way they work together! Their mission is to help achieve strategic goals across the organisation by creating teams that communicate effectively and drive the right actions.Noelle is passionate about seeing more women in technology, leadership roles and helping inspire the next generation through her board role at HerTechPath ⭐️Connect with her at DVLPR DAY powered by Sine - A Honeywell company⚡️ 🎟  Lock in your spot >> https://bit.ly/3H5dnIL #SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTUPADL #STARTUPAUS",34,0,Southstart,3mo,2022-06-07
"Joining #SOUTHSTART22 is Principal of Main Sequence, Gabrielle Munzer 📣Gabrielle joined Main Sequence in 2019, bringing over 15 years of financial markets experience.She has a strong focus on ESG principles and is deeply involved in a number of company creation opportunities.Gabrielle previously worked in investment banking at ABN AMRO and Morgan Stanley, and in investment management at Challenger.She will be joining us at our Founders and Funders Summit, powered by Amazon Web Services (AWS) ⚡️🎟  This session is sold out but we have many more events for REVIVAL. Grab yourself a seat >> https://bit.ly/3ghdSni#SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTUPADL #STARTUPAUS",15,0,Southstart,3mo,2022-06-07
"Nader Ibrahim, Director of One Culture LTD will be joining us at #SOUTHSTART22! 📣Uniting hundreds of children through the game of Football, Nader is committed to creating meaningful experiences for everyone, no matter their background.⭐️Nader has been working in the community services sector for the last 5 years and has a great wealth of experience in youth services, guardianship and mental health.For the curious and driven - join Nader for an afternoon of exploration at our Impact Summit powered by Atlassian🎟  Get your tickets >> https://bit.ly/33P5itl#SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTUPAUS #STARTUPADL",1,0,Southstart,4mo,2022-06-07
"Returning to _SOUTHSTART this year is Founder and Managing Director of Startup Status, Chad Renando  ⭐️Chad is not only a Research Fellow in the Australian Centre for Entrepreneurship Research at QUT, but also the Director for not-for-profit Startup Status and Managing Director (Australia) for the Global Entrepreneurship Network. As a professional facilitator, speaker, coach, and researcher, Chad focuses on mapping and measuring the impact of entrepreneurs across Australia!Join Chad in a lively discourse as we discuss the State of The Startup powered by Blackbird  💫🎟  Save your seat! >>  https://bit.ly/3IFlRGH#SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTUPAUS #STARTUPADL",63,0,Southstart,4mo,2022-06-07
"Professor Ingrid Burkett, Co-director of the Yunus Centre at  Griffith University is joining us at #SOUTHSTART22! 📣With a background in design, social work, economics and business much of her work has been focused on how we can address complex problems - from entrenched disadvantage, to shifting how we invest she is motivated to have a deeper impact on issues like homelessness and domestic violence.Amongst her career, Professor Burkett has built five social businesses, contributed to the design of practice models, policy and processes in a diversity of fields, including local economic development, ageing, disability, procurement, impact finance and impact investment!Are you ready to learn from Professor Burkett and other leading voices in the social enterprise sphere?...the wait is over!🎟  Get your tickets >> https://bit.ly/33P5itl⚡ Powered by Atlassian#SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTUPAUS #STARTUPADL",108,0,Southstart,4mo,2022-06-07
"The founder of Humanly Agile, Jamie Pride, is joining us at #SOUTHSTART22! 📣As the published author of Unicorn Tears: Why Startups Fail & How To Avoid It, the amazing Jamie is on a mission to help build better founders.With more than 20 years of leadership and consulting experience, Jamie has worked with a number of international technology and digital media organisations. As an entrepreneur, he has founded six successful technology startups, and as an investor has invested over $20 million in funding for new startup ventures! Commenting on entrepreneurial mental health, startups, entrepreneurship, venture capital, disruptive innovation, design thinking and the future of work, Jamie is helping people to thrive in the modern workplace. Launch into new ways of thinking & join industry leaders like Jamie at our Growth Academy powered by Stone & Chalk. ⚡️🎟  Get your tickets >> https://bit.ly/3r4c07r#SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTUPADL #STARTUPAUS",4,0,Southstart,4mo,2022-06-07
"📣  Joining our amazing speaker lineup is Atlassian Social Impact Specialist, Lauren Black  📣As part of the Foundation Team, Lauren manages a global skilled volunteering program and collaborates on the development of a digital impact hub for not-for-profits!She is passionate about designing and delivering evidence-based programs to impact young people for a more gender-equitable and sustainable future.💬  Connect with Lauren at our Impact Summit powered by Atlassian Foundation >> https://bit.ly/33P5itl#SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTUPADL #STARTUPAUS",18,0,Southstart,4mo,2022-06-07
"Chief Play Officer at Playful Purpose, Julie Trell will be speaking at _SOUTHSTART this March! 📣Founded Playful Purpose in 2014, Julie has helped companies integrate meaningful philanthropy programs into their businesses. Creative, curious and eager to learn, Julie collaborates with individuals who do impactful work and makes it her mission to keep it fun and playful. ⭐️🎟  Curious to find out more?...save yourself a seat >> https://bit.ly/3IFlRGH⚡️ Powered by Blackbird#SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTAUS #STARTUPADL",3,0,Southstart,4mo,2022-06-07
"Rohit Bhargava, Startup BDM at Amazon Web Services (AWS) and host of The Startup Playbook Podcast is joining us at #SOUTHSTART22 📣 Helping great people build great businesses is what Rohit does best! Interviewing some of the worlds most successful founders and investors on his podcast, Rohit is here to bring a wealth of knowledge to our Founders & Funders Summit powered by Amazon Web Services (AWS). Are you ready to learn and connect with the ideas and people that matter?... >> https://bit.ly/34hsrUM #SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTUPADL #STARTUPAUS",0,0,Southstart,4mo,2022-06-07
"Curious about the convergence between technology x culture? Want to better understand our digital future? Then join us... 🌏Exponential technologies are re-shaping our collective future in ways we can barely comprehend - from quantum to AI to the metaverse and a promise of society and economies decentralised. As we re-enter a state of⚡️ FutureShock, we’ll learn about the impact these technologies will have on us as individuals, as a society, and the opportunities of a digitally entangled future. Ready to embrace what’s next? 💫🎟️  Get your tickets >> https://bit.ly/3AAvxiY ⚡ Powered by RAA🎤  Featured Speakers >> Alison Kershaw, Anna El Tahchy, Anton Andreacchio, Caroline McMillen, Phil Morle, Michelle Price & Tegan Nock#SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTUPADL #STARTUPAUS",2,0,Southstart,4mo,2022-06-07
Joining us at #SOUTHSTART22 is Co-Founder of Cake... Jason Atkins! 📣 Jason and his team at Cake Equity are helping founders quickly understand how to issue options to their team whilst creating good deals that use industry-standard terms! 💫Join Jason at our State Of the Startup powered by Blackbird  ⚡️🎟  Get your tickets >> https://bit.ly/3IFlRGH#SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTUPADL #STARTUPAUS,9,0,Southstart,3mo,2022-06-07
"Calling all curiously creative, deeply passionate & technologically disruptive minds!Together with our powering partners, we are looking forward to bringing you together for the REVIVAL!  9 - 11 March. Have you got your tickets yet? Stone & Chalk, Sine - A Honeywell company, RAA, Blackbird, Amazon Web Services (AWS), Atlassian & Think & Grow#SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTUPADL #STARTUPAUS",14,0,Southstart,4mo,2022-06-07
"Lachlan Harris, Platform Software Engineer at Sine - A Honeywell company is coming to _SOUTHSTART! 📣By day, Lachlan uses scalable infrastructure to engineer the building blocks for a stable and secure platform. Whilst by night he enjoys travelling on the open road!  Catch Lachlan as he shares his tips and tricks at DVLPR Day. With so much opportunity waiting around the corner it’s about time you save yourself a seat💫 🎟  Get your tickets >> https://bit.ly/3H5dnIL ⚡️ Powered by Sine - A Honeywell company#SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTUPADL #STARTUPAUS",35,0,Southstart,4mo,2022-06-07
"Creative industries entrepreneur, data scientist and producer, Anton Andreacchio is coming to #SOUTHSTART22 📣 Throughout his career, Anton has been interested in understanding the intersection between humans and technology. This drive has led him to build several companies across the creative industries, including infrastructure visualisation, film and television post-production, virtual reality and creative IP development.  Join Anton for an afternoon of exploration as we delve into the ways tech is impacting culture...🎟  Get your tickets >> https://bit.ly/3AAvxiY⚡️ Powered by RAA #SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTUPADL #STARTUPAUS",3,0,Southstart,4mo,2022-06-07
"Returning to _SOUTHSTART this year is Joshua White! 📣Josh is an Adelaide entrepreneur that has been running businesses in digital marketing for the last 9 years. As CEO of Neon Treehouse - a boutique digital advertising agency - Josh has brought together a team of bright digital marketers who dedicate their time to creating imaginative solutions! With offices in Adelaide and Melbourne, the agency services clients both in Australia and globally, to take businesses to the next level 🌎If you want to know what it will take to dominate digital in 2022, then don’t miss this event at our Growth Academy powered by Stone & Chalk🎟  Get your tickets >> https://bit.ly/3r4c07r#SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTUPADL #STARTUPAUS",6,0,Southstart,4mo,2022-06-07
"Our friend Christopher Kirk at Stone & Chalk spoke about all things start-ups, innovation, entrepreneurship and plans for *Adelaide Curious in this recent The Advertiser article! After discovering _SOUTHSTART in 2018 - Chris saw what the South Australian ecosystem has to offer as he says “It’s incredibly rewarding – you are a part of the journey of some of the most ambitious and inspirational people in Australia – and, frankly, the world”*While current conditions have led us to reimagine how _SOUTHSTART (Revival) will be coming to life, we're looking forward to bringing back Adelaide Curious in the near future!Check out the full article here >> https://bit.ly/3Ljx0Py#SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTUPADL #STARTUPAUS",0,0,Southstart,4mo,2022-06-07
"Joining _SOUTHSTART this March is Matt Bauerochse 🧢  Head Engineer at Sine - A Honeywell company! 📣 📣 Matt is a product-focused engineering leader, who is passionate about creating great software for millions of people to use and love! His involvement with large B2B and B2C SaaS products has seen him lead and scale teams where security, scalability and extensibility are the highest priority. Meet Matt at our DVLPR DAY powered by Sine - A Honeywell company, as he shares how to approach products with a user-first mindset + more!🎟  Get your tickets >> https://bit.ly/3H5dnIL#SOUTHSTART #SOUTHSTART22 #REVIVAL #STARTUPAUS #STARTUPADL",49,0,Southstart,4mo,2022-06-07
