index,link,tech,person,nationality,building,organization,country,location,product,event,money,date_
3834,https://www.proquest.com/anznews/docview/2603190167/275631AB1ACC4587PQ/126?accountid=14649,robotics,"david basham, basham, andrew curtis, curtis, jake connor, connor, david smart mypolonga",,mount compass,"lely, nangkita dairies, herringbone dairy","sa s, australia",,,,,"Nov 28, 2021"
3835,https://www.proquest.com/anznews/docview/2470416186/275631AB1ACC4587PQ/127?accountid=14649,robotics,"sofia omstedt, omstedt, andrew curtis, david smart mypolonga, smart, richardson, brett fiebig, fiebig",,,"agm, daily stock journal","sa, strathalbyn",,,,,"Dec 17, 2020"
3836,https://www.proquest.com/anznews/docview/2598104497/275631AB1ACC4587PQ/128?accountid=14649,robotics,"robert sparrow, mark howard, sparrow, dr howard",australian,,monash university,,,,,,"Nov 18, 2021"
3837,https://www.proquest.com/anznews/docview/2530022323/275631AB1ACC4587PQ/129?accountid=14649,robotics,,south australian,,,,,"v series agricultural drone, the v agricultural drone, the xag r",,,"May 22, 2021"
3838,https://www.proquest.com/anznews/docview/2571112202/275631AB1ACC4587PQ/130?accountid=14649,robotics,"andrew curtis, curtis, nick brokenshire, brokenshire, rhodes, mark mclean, mclean, patrick hutchinson, morna young, terry buckley, mark phelps","south australian, burmese",,"livestock sa and, sa dairyfarmers association, the regional australia institute, the primary producers sa policy council, gpsa, australian pork limited board","new zealand, mount compass, riverland, australia","murray mallee region, the south east, pacific island, the fleurieu peninsula, eyre peninsula, australia",,,,"Sep 11, 2021"
3839,https://www.proquest.com/anznews/docview/2571482747/275631AB1ACC4587PQ/131?accountid=14649,robotics,"nicolas lyons, delaval dr lyons, lyons, dr lyons",,,"the nsw department of primary industries, the milking edge project, milking edge, dairy australia, rabobank","victor harbor, australia, vic, new zealand, us","netherlands, europe",,the dairysa central conference,,"Sep 12, 2021"
3840,https://www.proquest.com/anznews/docview/2601566149/275631AB1ACC4587PQ/132?accountid=14649,robotics,"nicolas lyons, delaval dr lyons, lyons, dr lyons",,,"the nsw department of primary industries, the milking edge project, milking edge, dairy australia","victor harbor, australia, vic, new zealand, us","netherlands, europe, south america",,the dairysa central conference,,"Nov 25, 2021"
3841,https://www.proquest.com/anznews/docview/2630396304/275631AB1ACC4587PQ/133?accountid=14649,robotics,"sofia omstedt, omstedt, andrew curtis, david smart mypolonga, smart, fiebig",,,sa dairyfarmers association,"sa, strathalbyn",,,,,"Feb 19, 2022"
3842,https://www.proquest.com/anznews/docview/2626984075/275631AB1ACC4587PQ/134?accountid=14649,robotics,,,,clw,"china, us",,,,,"Feb 10, 2022"
3843,https://www.proquest.com/anznews/docview/2509413309/275631AB1ACC4587PQ/135?accountid=14649,robotics,"kanish chugh, chugh, betashares, alex vynokur, vynokur, garrett, peter green",aussie,,"etf securities, thematic etfs, six park, lonsec, cure, hgen",australia,,,,,"Apr 8, 2021"
3844,https://www.proquest.com/anznews/docview/2580107196/275631AB1ACC4587PQ/136?accountid=14649,robotics,"tony catt, catt, marc jocum, jocum",australian,,"amazon, betashares global robotics, fanuc corp, aerovironment betashares, salesforce, gilead sciences celgene, biogen, vaneck vectors video gaming, tencent, nintendo, nvidia","australia, us",,,"pandemic, the covid pandemic",,"Oct 9, 2021"
3845,https://www.proquest.com/anznews/docview/2482152562/275631AB1ACC4587PQ/137?accountid=14649,robotics,"kyle stockman, bae, john shipp, stockman",australian,,"the federal government s, adf","australia, adelaide, afghanistan, iraq",,"safran, sabre",,more than bn,"Jan 29, 2021"
3846,https://www.proquest.com/anznews/docview/2619946409/275631AB1ACC4587PQ/138?accountid=14649,robotics,"lewis saint, alex galkowski, simon cobiac",,the aquinas centre,prospect s,,,,,,"Jan 17, 2022"
3847,https://www.proquest.com/anznews/docview/2533035003/275631AB1ACC4587PQ/139?accountid=14649,robotics,,"chinese, french, german, spanish",,the university of adelaide,,,,,,"May 29, 2021"
3848,https://www.proquest.com/anznews/docview/2598103884/275631AB1ACC4587PQ/140?accountid=14649,robotics,yalinda allen,,,"mcauley community school, mcauley",hove,,,,,"Nov 18, 2021"
3849,https://www.proquest.com/anznews/docview/2597507091/275631AB1ACC4587PQ/141?accountid=14649,robotics,"smith, paul roberts",,the adelaide convention centre,"john pirie secondary school, mid north christian college",,,,the sa power networks vex robotics swer line robotics competition,,"Nov 16, 2021"
3850,https://www.proquest.com/anznews/docview/2640443528/275631AB1ACC4587PQ/142?accountid=14649,robotics,"smith, paul roberts",,the adelaide convention centre,"john pirie secondary school, mid north christian college",,,,the sa power networks vex robotics swer line robotics competition,,"Mar 19, 2022"
3851,https://www.proquest.com/anznews/docview/2519530086/275631AB1ACC4587PQ/143?accountid=14649,robotics,"rachel cutajar, cutajar, dan riccardo, riccardo, curran gibbes, ethan skipsey, adam brandt, michele pikunic",,the adelaide convention centre,"merrimac state high school, worongary state school, merrimac high senior team, merrimac state high school s, biggera waters state school","australia, dallas, us",gold coast,,"the vex world robotics championship, the australian national finals, the world championships",,"Apr 30, 2021"
3852,https://www.proquest.com/anznews/docview/2580905491/275631AB1ACC4587PQ/144?accountid=14649,robotics,"tas, jason scholz, rachel horne, horne, bae systems, len sciacca","australian, tas",the raaf air warfare centre,"the defence department s, dcrc, ngtf, the next generation technologies fund, defence, autonomy accreditation maritime, the australian maritime safety authority, army, thales, dst flinders university university of sydney university of technology sydney, the western sydney university, rmit, the smartsat cooperative research centre, the university of melbourne, the university of melbourne s","australia, queensland s, tas, townsville, boeing australia, melbourne, adelaide",,,,,"Oct 13, 2021"
3853,https://www.proquest.com/anznews/docview/2512144534/275631AB1ACC4587PQ/145?accountid=14649,robotics,"scott morrison, morrison, enrico palermo, bill nelson","australians, australian",the artemis base camp,"nasa, aukus, the centre for strategic and international studies, the federal government, the australian space agency","australia, united states, us, britain, washington, russia, china, adelaide, virgin","moon, the lunar south pole, mars",,,more than trillion,"Apr 14, 2021"
3854,https://www.proquest.com/anznews/docview/2541536201/275631AB1ACC4587PQ/146?accountid=14649,robotics,"mike molinari, molinari, alan tudge, genevieve gregor, peter hoj, hoj",australian,,"ip group, new zealand s, ip, ip group s, the university of oxford, oxford nanopore technologies, kira biotech, rage biotech, poweron, oxford cambridge, princeton yale, columbia, the group of eight, telstrasuper, hostplus, colinton capital partners, western sydney university, the university of adelaide","uk, australia, us, new zealand, auckland",,amsl aero,,"multi billion opportunity said ip, more than bn","Jun 17, 2021"
3855,https://www.proquest.com/anznews/docview/2555502193/275631AB1ACC4587PQ/147?accountid=14649,robotics,"lael grant, grant, barker, karen gorrie",,,"barker college, nasa, the association of independent schools, swinburne university, the queensland university of technology, st margaret s anglican girls school, st margaret s","south australia, brisbane",,,,,"Jul 27, 2021"
3856,https://www.proquest.com/anznews/docview/2479892829/275631AB1ACC4587PQ/148?accountid=14649,robotics,"david tuppen, steve norton, norton, bryce dimec","french, australian, german, european, aussie",goldacres ballarat,"swarmfarm, goldacres, swarmfarm robotic agriculture, bilberry, agxeed, claas, agxeeds, raven industries, croplands, raven","queensland, nsw, australia, adelaide, china, us",,"goldacres, agbot, omnidrive, omnipower, the xag r",,,"Jan 23, 2021"
3857,https://www.proquest.com/anznews/docview/2483249821/275631AB1ACC4587PQ/149?accountid=14649,robotics,"kevin baum, john fargher, peter buttenshaw, buttenshaw, jay munro","aussie, australian",,"agriwebb co, agriwebb, google, csiro","south australia, perth",,,,,"Jan 30, 2021"
3858,https://www.proquest.com/anznews/docview/2463775645/275631AB1ACC4587PQ/151?accountid=14649,robotics,"kevin baum, john fargher, peter buttenshaw, jay munro","aussie, australian",,"agriwebb co, google, ibm, tafe nsw, genpact",,south australia,,the covid pandemic bhp,,"Nov 25, 2020"
3859,https://www.proquest.com/anznews/docview/2463776720/275631AB1ACC4587PQ/152?accountid=14649,robotics,"steven marshall, marshall, richard price pictured",,,"australian space agency, the university of adelaide, the adelaide botanic garden, sa space industry centre",adelaide,mars,,,,"Nov 25, 2020"
3860,https://www.proquest.com/anznews/docview/2636115120/275631AB1ACC4587PQ/153?accountid=14649,robotics,"steven marshall, marshall, richard price pictured",,,"australian space agency, the university of adelaide, the adelaide botanic garden, sa space industry centre",adelaide,mars,,,,"Mar 7, 2022"
3861,https://www.proquest.com/anznews/docview/2636116503/275631AB1ACC4587PQ/154?accountid=14649,robotics,"peter dutton, john blaxland, dutton, blaxland, morrison",russian,,"the canberra times, abc s insiders","australia, united kingdom, united states, uk, us, france, ukraine, russia, china, aukus, canberra, south australia, adelaide",the indo pacific,,the federal election,multibillion dollar,"Mar 7, 2022"
3862,https://www.proquest.com/anznews/docview/2636115001/275631AB1ACC4587PQ/155?accountid=14649,robotics,"peter dutton, john blaxland, dutton, blaxland, morrison",russian,,"the canberra times, abc s insiders","australia, united kingdom, united states, uk, us, france, ukraine, russia, china, aukus, canberra, south australia, adelaide",the indo pacific,,the federal election,multibillion dollar,"Mar 7, 2022"
3863,https://www.proquest.com/anznews/docview/2636116659/275631AB1ACC4587PQ/156?accountid=14649,robotics,"peter dutton, john blaxland, dutton, blaxland, morrison",russian,,"the canberra times, abc s insiders","australia, united kingdom, united states, uk, us, france, ukraine, russia, china, aukus, canberra, south australia, adelaide",the indo pacific,,the federal election,multibillion dollar,"Mar 7, 2022"
3864,https://www.proquest.com/anznews/docview/2533469632/275631AB1ACC4587PQ/157?accountid=14649,robotics,"peter dutton, john blaxland, dutton, blaxland, morrison",russian,,"the canberra times, abc s insiders","australia, united kingdom, united states, uk, us, france, ukraine, russia, china, aukus, canberra, south australia, adelaide",the indo pacific,,the federal election,multibillion dollar,"May 27, 2021"
3865,https://www.proquest.com/anznews/docview/2534508260/275631AB1ACC4587PQ/158?accountid=14649,robotics,"melanie perkins, cameron adams, adams, farquhar morgan, paul kwan, rick baker, malcolm turnbull, lucy turnbull, luke anear, anear, darren winterford, ashik ahmed, ahmed, steve shelley, matt leibowitz, leibowitz, larry, george frazis bank, luke rix, rix, tim walmsley, matt michalewicz, russell millard, matthew michalewicz, zbigniew michalewicz, matthew, michalewicz, flavia tata nardini, matthew pearson, mike cannon brookes, flavia ceo, matthew pearson coo, perkins, myriota myriota s, simon wright, alex grant, grant, lumary, joseph mercorella, mercorella, matthew english, silvia pfeiffer s, matt, april allen, noelle, ben, smit, ben colley, steve karamannis, craig adams, dan pearson, paul billing, billings, alex dreiling, dreiling, steve baxter, yum, nic blair, youly, blair, covid, greg taylor, alex ghiculescu, josh cameron, jake phillpot, tasmin trezise, phil johnson, johnson, didier elzinga, elzinga, scott farquhar, zhang, alex, nick humphreys, elizabeth warren, chrissey teigen, jamie oliver, alex zaccaria, jules lund, fifi box, sophie monk, anthony svirskis, david attenborough, trent clews de castella, samuel tate, ben ferns, zilio brosa","australians, atlassian, australian, european, canva, japanese, canadian, non english speaking, brisbane","wall street, central station, lot fourteen","atlassian, canva, google, blackbird, airtree, uluu, karst, stanley, blackbird ventures, index ventures, safetyculture, edapp, deputy cafes, hungry jacks, deputy, xero, gamestop, tiger global, dst global, zip, stake, withyouwithme, the royal australian airforce, withyouwithme co, benchon, amazon, mtx group, complexica complexica, complexica, pfizer, metcash, larry the digital analyst, ai, m, atlassian co, snowy hydro csiro, bhp, oz minerals, the university of adelaide fleet, federal government, gilmour space, virgin entertainment, mizuho securities, daiwa house industry pension fund, myriota co, lot fourteen, inovor, salesforce, healthcare setting co, enrite care in, nsw government, teamgage, canopy tools, canopy tools group, canopy, send payments co, flight centre s, woolworths team bank, jetstar, grace, crown, pepperstone, coinspot, clipchamp, pinterest, youly, tanda, ato, savills, launchvic, melbourne connect, melbourne university, cremorne culture amp culture amp, amp, rising sun pictures, culture amp, airwallex, linktree, tribe, drivetime radio, phoria, facebook, phoria co, ar storytelling","australia queensland, victoria nsw, sydney, surry hills, australia, surry hills sydney, manila, beijing, wuhan san francisco, austin, the united states, townsville, townsville kansas city, manchester uk, bangladesh, sydney san francisco, atlanta, london, us, queensland, canada, uk, adelaide, beverley, myriota, sa, nsw, melbourne, brisbane, new zealand, singapore, philippines, vietnam, perth, the gold coast, brazil, india, indonesia, canberra, chicago, victoria, hollywood, sequoia, bristol, new york, phoria","non silicon valley, the asia pacific, uk, europe","iauditor, pernod ricard, decision cloud, ecosphere","covid, the los angeles film awards, the vancouver international film festival","us billion, nearly billion, multi billion dollar, more than m, billion dollar, us million","May 30, 2021"
